"Date","Closing Price","High Price","Low Price"
"116",2013-09-26,0.0075373906722815,0.00059530803274193,0.0073157407187478
"117",2013-09-25,-0.013284167361799,-0.0047398907018624,-0.009217276706569
"118",2013-09-24,0.0062442636710936,-0.0030776643946872,0.0011308841314967
"119",2013-09-23,-0.0085628956742211,-0.00024863831671855,-0.0076761820151343
"120",2013-09-20,-0.000551889249042,-0.0037696999721337,0.00021045739406976
"121",2013-09-19,0.0076366370600122,0.011557253821098,0.0090767512466768
"122",2013-09-18,0.0019776804633423,-0.00032093179807917,-0.0017587663510307
"123",2013-09-17,-0.0032775087804382,-0.0019218900147658,-0.00011776066322813
"124",2013-09-16,0.0098264571830297,0.010340282108155,0.0091585393872652
"125",2013-09-13,-0.0018371047859339,-0.003531595589045,-0.0023474920564663
"126",2013-09-12,-0.0018573025042105,-0.0021818295975387,-0.00053718420678419
"127",2013-09-11,0.0019239564113482,0.0046599645180367,0.0081071610601426
"128",2013-09-10,0.015298892811682,0.013748451300907,0.01061577960386
"129",2013-09-09,4.8036507745843e-05,0.00073592346395962,0.0032621421938713
"130",2013-09-06,0.0041402041964787,1.599859212406e-05,-0.0025290152143621
"131",2013-09-05,0.0011106461063002,0.0044351955262375,0.0072036407589781
"132",2013-09-04,0.0031324678679841,0.0029009097575322,0.0052926880983837
"133",2013-09-03,0.0063044326010659,0.0069864814424122,0.0042916345886092
"134",2013-09-02,0.013612220529502,0.0050153723200379,0.0057330192253835
"135",2013-08-30,-0.0081351945177284,0.00057118144802661,-0.0036112342213687
"136",2013-08-29,0.0050568484997741,-0.00039966721586924,0.010197990249727
"137",2013-08-28,-0.0054700575580682,-0.012397193513827,-0.013350348483361
"138",2013-08-27,-0.016966428301993,-0.0044428405308954,-0.010097901871391
"139",2013-08-26,0.0017446254281167,0.0025164412857167,5.6687506073794e-05
"140",2013-08-23,0.0053995505763291,0.0019171284959401,0.0067505870075659
"141",2013-08-22,0.0090453081032586,-0.0068718350759581,0.00041596998491089
"142",2013-08-21,-0.016918574349517,0.0014340190988912,-0.008603611252618
"143",2013-08-20,-0.0029500175881806,-0.0073243468925206,-0.010782533575434
"144",2013-08-19,-0.00333062421316,0.0017845619458099,0.007527219683599
"145",2013-08-16,0.0077648853735898,-0.002788547095462,0.0019541185875436
"146",2013-08-15,-0.013568531778721,-0.0056561443422758,-0.017290906205364
"147",2013-08-14,0.0016184824347053,0.0018281535648996,0.0048800714467977
"148",2013-08-13,0.0053841061187375,0.005058820722075,0.0032479480328314
"149",2013-08-12,-7.9758173218728e-05,-0.00068358676385249,6.4003072147405e-05
"150",2013-08-09,0.0036582827684475,0.0029576835996046,0.0039033636392843
"151",2013-08-08,0.0071024903056247,0.0080848669934903,0.0072729332006569
"152",2013-08-07,-0.0013766785817794,-0.0077352472089315,-0.0031130287511594
"153",2013-08-06,-0.0077090839371451,0.00027918478044104,-0.0066970544175725
"154",2013-08-05,0.00098357509555873,0.00066250538784515,0.0018056915397332
"155",2013-08-02,0.0017302423941427,0.0035566093657379,0.0048060640270946
"156",2013-08-01,0.011595776576694,0.005096413187875,0.0055136625314197
"157",2013-07-31,-0.0022557120450172,0.002639693892378,0.0022754977651361
"158",2013-07-30,0.0080522909908881,0.0020140905450986,0.0045800031023193
"159",2013-07-29,-0.00071669408564485,-0.00078399043046734,0.00018780722812864
"160",2013-07-26,-0.0041283101504523,0.0034956810900685,0.0032193851220172
"161",2013-07-25,0.0021213648259832,0.00027583745061305,0.00053275195069183
"162",2013-07-24,0.011227274221652,0.0083029301572238,0.0041397473355006
"163",2013-07-23,0.0027196756168718,-0.0022119379351437,0.0039744182971972
"164",2013-07-22,-0.0064116736679195,0.0032426855332007,0.0012658123122999
"165",2013-07-19,0.0029895611751276,0.0013447362595014,0.0010683937652184
"166",2013-07-18,0.0053422508463381,0.00097670677456937,0.0014182514866759
"167",2013-07-17,-0.0012534841912553,-0.0010740434044716,-0.0038747521480503
"168",2013-07-16,-0.0021477415797834,-0.0023801734009487,-0.0028750545766091
"169",2013-07-15,0.0037167659180825,0.0046675212832395,0.002742509726823
"170",2013-07-12,-0.00052832743092521,0.0045815894400556,0.0047141232809633
"171",2013-07-11,0.013435845094578,0.011717640770374,0.016090267412149
"172",2013-07-10,0.00046871730487545,0.0021510416230738,0.00053156482559601
"173",2013-07-09,0.010239802475817,0.006579834198288,0.0099359192855683
"174",2013-07-08,0.012950527614088,0.00053104953933569,0.0074516671817589
"175",2013-07-05,-0.0065519647385171,0.0068149028261054,0.005186265457401
"176",2013-07-04,0.017911895646751,0.020411697972686,0.014826166914791
"177",2013-07-03,-0.0058895451962322,-0.010802336936968,-0.010382362117378
"178",2013-07-02,-0.0036546446587282,0.0011664007958969,0.0030337537704605
"179",2013-07-01,0.012719374456994,-0.0003257999245515,0.00011301792638196
"180",2013-06-28,-0.0086132644272179,0.002595973662042,0.0054105080982807
"181",2013-06-27,0.014168661227485,0.01352128382499,0.013554577106053
"182",2013-06-26,0.0137524905911,0.012892579486591,0.0097416538447775
"183",2013-06-25,0.015384753718057,0.0034267802433281,0.0080435723560814
"184",2013-06-24,-0.023239065519058,-0.029493150920372,-0.024764316870691
"185",2013-06-20,-0.03084675360049,-0.023947123409466,-0.031545956258091
"186",2013-06-19,-0.016005695380879,-0.0049327279404399,-0.007808010816292
"187",2013-06-18,0.0021487506190248,0.0013957958961928,0.0026859171517417
"188",2013-06-17,0.011718849514687,0.0094835514381418,0.0049471228351015
"189",2013-06-14,0.0034254454357218,0.0095227549551545,0.015986988944063
"190",2013-06-13,-0.003134396819734,-0.015826843600942,-0.017500616218881
"191",2013-06-12,-0.0062129628066383,0.0016289243221912,-0.0017055000254552
"192",2013-06-11,-0.0069077678855859,-0.0051788801924539,-0.008722275025023
"193",2013-06-10,-0.00010058844238807,-0.00067613816591257,0.011382099988941
"194",2013-06-07,0.0067001957739824,-0.0059659633080811,-0.0061212239065922
"195",2013-06-05,-0.018649176852496,-0.012155737704918,-0.018830829469004
"196",2013-06-04,-0.0017772854651115,-0.0021755843815943,0.0025615648832741
"197",2013-06-03,-0.0041653975649711,-0.0023581249235036,-0.0059277753893977
"198",2013-05-31,-0.0084967106874093,-0.0028396146585953,-0.005835648414512
"199",2013-05-30,0.0022988129617057,-0.0074299005039411,-0.0031380838843415
"200",2013-05-29,-0.017419054049709,-0.0060683897896933,-0.012868003882239
"201",2013-05-28,0.010035074045206,0.011464016627695,0.012878067962119
"202",2013-05-27,0.012012554845283,0.00031674097897335,0.0048237598985859
"203",2013-05-24,-0.0060353628159583,-0.0023335521038432,-0.0010114715677809
"204",2013-05-23,-0.024008225926014,-0.018599510162537,-0.024256186410758
"205",2013-05-22,0.0051516656785295,0.007531085758236,0.0080643204374308
"206",2013-05-21,0.0038363479897377,-0.0015518758499319,-0.0030079674849199
"207",2013-05-20,-0.0007072533654813,0.0043626021355057,0.0060931579758708
"208",2013-05-17,0.0074898785425101,0.0038389883136679,0.0030191565892483
"209",2013-05-16,0.0039670926413684,0.0077291937581274,0.0048327350336491
"210",2013-05-15,0.0043025676613463,0.0036052790420725,0.0037427668568147
"211",2013-05-14,0.00078438421753573,-0.0036571094207139,-0.0020150555778541
"212",2013-05-13,-0.002786582037138,-0.0019223749847912,-0.0020925803313797
"213",2013-05-10,0.0044850756651908,0.0090192579982485,0.011659927063435
"214",2013-05-08,0.011364953232348,0.005505538456474,0.0017230096339432
"215",2013-05-07,0.0024311922799272,0.0065772034459908,0.0059916666666667
"216",2013-05-06,0.0015207671979658,-0.0011666294338123,0.0076074361428787
"217",2013-05-03,0.0074680598114565,0.0096149026814802,0.0034968275769092
"218",2013-05-02,-0.003811541380662,-0.0057639281087008,-0.0096300685120125
"219",2013-04-30,0.00073449015532807,0.0031994667555407,0.0083727427253907
"220",2013-04-29,0.002887850936668,0.003050436672099,0.001373499052033
"221",2013-04-26,-0.0001673836265335,-0.0014854005157177,0.010292339911123
"222",2013-04-25,0.015251803451411,0.018200202224469,0.011722148055639
"223",2013-04-24,0.0035129903904366,0.0035129903904366,0.015054684699649
"224",2013-04-23,0.025793754919969,0.012518453927773,0.00089253681714369
"225",2013-04-22,-0.0034951320915881,0.0037262021334673,-0.00056845014254988
"226",2013-04-19,0.00057558976147896,-0.001280864063974,0.0024283547677283
"227",2013-04-18,-0.00072332415379782,-0.013312725223302,-0.0050849527265115
"228",2013-04-17,-0.017130914448213,-0.0052157662249406,-0.015355547921676
"229",2013-04-16,-0.0086021687995176,-0.0082059750282238,-0.003568464020127
"230",2013-04-15,-0.0065129541984089,-0.0045790003354579,-0.01248161982186
"231",2013-04-12,-0.0085317808837922,-0.0041507637572344,-0.005964181311112
"232",2013-04-11,0.0015666102575272,0.0022600383369465,0.012511375911136
"233",2013-04-10,0.015345094503326,0.013806856754922,0.0054302279840599
"234",2013-04-09,0.0092458256427866,0.00048394080639835,0.0062731802183998
"235",2013-04-08,-0.0033710076232686,-0.0058828494260635,1.7210667171497e-05
"236",2013-04-05,-0.012020185797246,-0.013866462470661,-0.015044667830686
"237",2013-04-04,-0.016927321378118,-0.0073531841766085,-0.01764348340147
"238",2013-04-03,-0.0055368240116354,-0.00073477812177511,9.159796819044e-05
"239",2013-04-02,0.0074009940142691,0.0064897294422655,0.0068329490672816
"240",2013-03-28,0.0056090883975588,0.0026995500749875,0.0064891229136078
"241",2013-03-27,-0.00041841354320957,0.00024168479302611,-0.0061139766008303
"242",2013-03-26,-0.00049348433396336,-0.0056928354795405,0.00071338648762057
"243",2013-03-25,-0.00071044691289932,0.0081872712994369,0.0099597372324645
"244",2013-03-22,0.007333378237295,-0.0012515853414325,-0.0032780514180953
"245",2013-03-21,-0.012783642257501,-0.0060953865801978,-0.012036225533158
"246",2013-03-20,0.0059532768106489,-0.0036027400656096,0.0022252152017332
"247",2013-03-19,-0.011317136078435,-0.001369806494203,0.00046868592184677
"248",2013-03-18,-0.00630878547665,-0.0058573080993282,-0.015644823779473
"249",2013-03-15,-0.003682939804395,-0.0031157998037291,-0.00087251415777704
"250",2013-03-14,0.0090511937500515,0.0093522745094802,0.009883706431475
"251",2013-03-13,0.0019610763578593,-0.0065846658466584,-0.0043946039890755
"252",2013-03-12,-0.0078484171811375,0.0010014118265095,-0.0031350548634601
"253",2013-03-11,0.0024194742992576,-0.0012706688636941,0.00057784381707101
"254",2013-03-08,0.0058356579393921,0.0053571575746087,0.0044193123118892
"255",2013-03-07,-0.00024826421933331,-0.0062817362817363,-0.0016803244764506
"256",2013-03-06,-0.0074091719305739,0.001459949803973,-0.0003723470274296
"257",2013-03-05,0.011583171994316,0.012944069655379,0.015272562312558
"258",2013-03-04,0.0035523386229268,-9.9687645377726e-05,0.00050429915025586
"259",2013-03-01,-0.00015841253960318,0.0031333333333333,-0.0023060409888304
"260",2013-02-28,0.0044637249072501,0.0049157126945976,0.011870720304108
"261",2013-02-27,0.01115251079685,0.0020643298899864,-0.0018886141129442
"262",2013-02-26,-0.015457213366238,-0.017033456513132,-0.014308372986059
"263",2013-02-25,-0.0046967056675793,0.004108136761198,0.0055739301244062
"264",2013-02-22,0.013583413936667,0.010224743544689,0.0056561085972851
"265",2013-02-21,-0.009653989038266,-0.0051112147043153,-0.0059747583243825
"266",2013-02-20,0.0056711091751342,0.0062657061484336,0.0066650334941164
"267",2013-02-19,0.0065684075616789,0.0061949513253824,0.0022860239270505
"268",2013-02-18,0.0021547535553433,-0.00090103745621121,0.00044893948634544
"269",2013-02-15,0.00043959388288203,0.0025072812460428,0.003041682951282
"270",2013-02-14,-0.0021510637220994,-0.0012394394698235,0.00028895838999177
"271",2013-02-13,0.0080613615877821,0.0079375871094944,0.0088050961530219
"272",2013-02-12,0.0042441994517553,0.00034005508892448,9.4318591051652e-05
"273",2013-02-11,-0.0034381515680184,0.00054438433534064,0.00063490973985861
"274",2013-02-08,0.0080122843588885,-0.0012063955958064,0.0016070124178231
"275",2013-02-07,-0.0077290409349756,-0.0033614726128888,-0.0042954811880171
"276",2013-02-06,-0.00063800466168739,0.0046701941235517,0.010243598831279
"277",2013-02-05,0.012358012039373,-0.0015882317969103,-0.0031538673652283
"278",2013-02-04,-0.012685888224741,-0.0012384741320076,-0.0060383887351931
"279",2013-02-01,0.0059358348229939,-0.0027492978716205,-0.00061630644125832
"280",2013-01-31,-0.0035879254802366,0.0074485673865242,0.0045400999165928
"281",2013-01-30,0.009819530624715,0.009819530624715,0.0062557322581204
"282",2013-01-29,0.001482439129498,-0.00044731567583375,-0.0016585180450219
"283",2013-01-28,0.0015105740181269,0.0034441087613293,0.011312908946371
"284",2013-01-25,0.010087799604161,0.010087799604161,0.0060377557477327
"285",2013-01-24,0.0053557967076315,0.0043257821872346,0.00095887398284576
"286",2013-01-23,0.0014660053548697,-0.00084867361937428,0.0012507376709856
"287",2013-01-22,-0.0034467977149654,-0.00058585381635675,0.0002819358419749
"288",2013-01-21,0.0071100068721255,0.0021556823260338,0.0013674942212341
"289",2013-01-18,-0.0010385495511354,0.003023564466086,0.0035592860178495
"290",2013-01-17,0.0049353452088236,0.0062618847565559,0.0050723476960863
"291",2013-01-16,0.0027582903921029,-0.0029277670485109,-0.001466158398422
"292",2013-01-15,-0.0047049892306062,-0.0036025903503299,-0.0047666212702735
"293",2013-01-14,0.00049457731303206,0.0051135761472427,0.0036568263717536
"294",2013-01-11,0.0048009087117414,0.0008928018952151,0.0011196019193176
"295",2013-01-10,-0.00070942740340719,0.0023124767423315,0.0057373679601066
"296",2013-01-09,0.0020259643323648,-0.0040766624311731,-0.0047495374982211
"297",2013-01-08,-0.0041942077460115,-0.0035960153687893,-0.0051410014777063
"298",2013-01-07,-0.0058411112186281,0.00052781125469524,0.0033292494540031
"299",2013-01-04,0.0056351733899504,0.0051994446851594,0.00024864576858201
"300",2013-01-03,0.00038939431484305,0.0008230379836455,0.0084899070408913
"301",2013-01-02,0.022838159550297,0.014326750448833,0.010799409789171
"302",2012-12-28,-0.0055630069042497,-4.4881288990579e-05,0.00056155859682821
"303",2012-12-27,0.0026897006128546,0.0044268532376434,0.0055465491174702
"304",2012-12-21,-0.00012634580847769,-5.40930400288e-05,-0.0035665344719624
"305",2012-12-20,-0.00078453297743802,-0.00074772753889528,-0.0018479097785225
"306",2012-12-19,0.0013183082312999,0.0011544532130778,0.00077055570664503
"307",2012-12-18,0.0052373129044848,0.0057510363657804,0.0075812933869199
"308",2012-12-17,0.0033057700713974,0.0030389329160109,0.0011430661606694
"309",2012-12-14,0.0054572757572428,-0.0043573576838064,0.0013093799216204
"310",2012-12-13,-0.010178093986496,-0.0054955945152164,-0.0091633249260584
"311",2012-12-12,-0.005058793824845,0.00037852842568232,0.00020871332770716
"312",2012-12-11,0.0027216420272164,0.0022853942530916,0.0077179827168397
"313",2012-12-10,0.0066720066993138,0.0056229788161768,-0.0010140134836389
"314",2012-12-07,0.00053732593827119,-0.0016958221109812,-0.00023746027107002
"315",2012-12-06,0.0061392979208856,0.0058836407421597,0.0041360589136196
"316",2012-12-05,0.0025078081940107,0.0056877603067721,0.0048379962401858
"317",2012-12-04,-0.00025714495628554,-0.0062719929987056,-0.0015457657060835
"318",2012-12-03,0.0027904406686008,0.0054998441710818,0.0033141010846987
"319",2012-11-30,0.00075573947264125,0.0054468540040368,0.0084060993092662
"320",2012-11-29,0.014625160138022,0.014075160985822,0.012278668287489
"321",2012-11-28,-0.0021833857408115,-0.0051972925731711,-0.0065996405302179
"322",2012-11-27,0.0025725457913151,0.0012567375094254,0.0029386636122092
"323",2012-11-26,-0.0026031704563479,0.0022766078542971,0.0064253385114002
"324",2012-11-23,0.010169842975362,0.0090191020438904,0.0040796576882572
"325",2012-11-22,0.0069663262594434,0.0050052038981928,0.0055812089757288
"326",2012-11-21,-0.00025618885863118,0.0015920850628306,0.00067783665091416
"327",2012-11-20,0.0024254299193427,0.0036714350935932,0.012322412293418
"328",2012-11-19,0.023679700887989,0.0080056758803846,0.0080177696376904
"329",2012-11-16,-0.010873229127541,-0.0024865867770965,-0.010688538494159
"330",2012-11-15,-0.01320066145863,-0.010654101261271,-0.010754738568323
"331",2012-11-14,-0.00072176109707686,0.002770529911286,0.0083739532558428
"332",2012-11-13,0.00064620355411961,-0.0033475493858098,-0.0090224847560974
"333",2012-11-12,0.00014256522358966,-0.0018500165180047,0.0057107814955347
"334",2012-11-09,-0.0031927391238441,-0.0046224527185094,-0.008418052256532
"335",2012-11-08,-0.00083301779628939,-0.01358627656321,-0.0036917834153731
"336",2012-11-07,-0.014993286588095,0.0047956941185234,-0.0063584032506866
"337",2012-11-06,0.0085860723186158,0.0052514813670702,0.00092263081586927
"338",2012-11-05,-0.0061313568430991,-0.0015328392107748,-0.0003952569169959
"339",2012-11-02,0.006964640332797,0.0054789113600483,0.014628370636315
"340",2012-11-01,0.0098848979669427,-0.0015201276156518,-0.004448838358873
"341",2012-10-31,-0.0066937311178249,0.0038431830598521,-0.0026262645416362
"342",2012-10-30,0.0034389003097853,0.0019914866306122,0.0030527236762021
"343",2012-10-29,-0.0034271148036255,-0.0014137472785365,0.0031960464428479
"344",2012-10-26,0.0013803013973188,-0.0012519532353107,0.0019596222230721
"345",2012-10-25,0.0069207116814378,0.0072246662621358,0.011183606398917
"346",2012-10-24,0.0017833301544918,-0.012915060083106,-0.0092415246121434
"347",2012-10-23,-0.017502436099243,-0.006905525349691,-0.016658975976796
"348",2012-10-22,0.0024797114517582,-0.0050305625167609,-0.0025642952414944
"349",2012-10-19,-0.016698684793852,-0.0020118681764905,-0.0073380637581703
"350",2012-10-18,0.0067131566713157,0.0068855932203388,0.0034055293071994
"351",2012-10-17,0.002460712488116,0.003075890610145,0.0057682174043962
"352",2012-10-16,0.0086019685816622,0.0044847247839561,0.0044612476370511
"353",2012-10-15,0.0047322187588552,0.003080419613257,0.0012397202585431
"354",2012-10-12,-0.0062327519852816,-0.0039568951001852,0.00079556755220926
"355",2012-10-11,0.0035702510479958,-0.0030960329746162,-0.0034073962207163
"356",2012-10-10,-0.011279175902986,-0.010911572908308,-0.01288561339433
"357",2012-10-09,-0.0057875193303146,-0.0034927433660854,-0.0047108135426615
"358",2012-10-08,-0.012464107394334,-0.0097841124217271,-0.0066141587213855
"359",2012-10-05,0.0096483210074879,0.012542507211251,0.0088379614140738
"360",2012-10-04,0.0026383025994223,0.00083932853717013,-0.00075219389887166
"361",2012-10-03,-0.0043595675456464,-0.0053302263281988,-0.0011594471755867
"362",2012-10-02,-0.00015666181322232,0.0031013030994625,0.0081825407958105
"363",2012-10-01,0.011832719474101,-0.0017454572179248,-0.0026952920987839
"364",2012-09-28,-0.010308041564386,-0.0025747926879552,-0.0078925210729387
"365",2012-09-27,-0.0041721805616823,-0.0052320228969364,-0.0043482666814066
"366",2012-09-26,-0.015889955052318,-0.0081188351550987,-0.0065346915241208
"367",2012-09-25,0.0054558846262264,0.005408500890812,0.00051278764181799
"368",2012-09-24,-0.00014546909236386,-0.0056850534611945,-0.0049657409432175
"369",2012-09-21,-0.00030902629450198,0.0033826676823739,0.0019170729035438
"370",2012-09-20,-0.0056036080005062,-0.0052772590728261,-0.0056732052247951
